Date,Open,High,Low,Close,Adj Close,Volume,ticker_symbol,security,sector
2010-08-06,13.0,14.079999923706055,12.989999771118164,14.0,13.224923133850098,10678500,NXPI,NXP Semiconductors,Information Technology
2010-08-09,14.0,14.0,13.699999809265137,14.0,13.224923133850098,1819500,NXPI,NXP Semiconductors,Information Technology
2010-08-10,13.770000457763672,13.84000015258789,13.579999923706055,13.600000381469727,12.847068786621094,1579300,NXPI,NXP Semiconductors,Information Technology
2010-08-11,13.25,13.380000114440918,12.449999809265137,12.75,12.044124603271484,2588200,NXPI,NXP Semiconductors,Information Technology
2010-08-12,12.260000228881836,12.510000228881836,12.100000381469727,12.390000343322754,11.704056739807129,1780300,NXPI,NXP Semiconductors,Information Technology
2010-08-13,12.25,12.529999732971191,11.850000381469727,12.0,11.33564567565918,957600,NXPI,NXP Semiconductors,Information Technology
2010-08-16,11.789999961853027,12.229999542236328,11.6899995803833,11.779999732971191,11.127826690673828,551600,NXPI,NXP Semiconductors,Information Technology
2010-08-17,11.859999656677246,12.300000190734863,11.75,12.220000267028809,11.543468475341797,1086700,NXPI,NXP Semiconductors,Information Technology
2010-08-18,12.079999923706055,12.600000381469727,12.0,12.0,11.33564567565918,1010600,NXPI,NXP Semiconductors,Information Technology
2010-08-19,11.949999809265137,12.100000381469727,11.3100004196167,11.550000190734863,10.910563468933105,746000,NXPI,NXP Semiconductors,Information Technology
2010-08-20,11.449999809265137,11.5,11.029999732971191,11.149999618530273,10.532705307006836,450600,NXPI,NXP Semiconductors,Information Technology
2010-08-23,11.279999732971191,11.5,10.460000038146973,10.979999542236328,10.372115135192871,761800,NXPI,NXP Semiconductors,Information Technology
2010-08-24,10.760000228881836,11.300000190734863,10.5,10.680000305175781,10.088726043701172,746700,NXPI,NXP Semiconductors,Information Technology
2010-08-25,10.5,11.130000114440918,10.229999542236328,10.75,10.154850959777832,1112200,NXPI,NXP Semiconductors,Information Technology
2010-08-26,10.9399995803833,11.149999618530273,10.800000190734863,11.0,10.391008377075195,581400,NXPI,NXP Semiconductors,Information Technology
2010-08-27,11.149999618530273,11.489999771118164,10.989999771118164,11.109999656677246,10.49492073059082,370900,NXPI,NXP Semiconductors,Information Technology
2010-08-30,11.010000228881836,11.270000457763672,11.010000228881836,11.100000381469727,10.485475540161133,226900,NXPI,NXP Semiconductors,Information Technology
2010-08-31,11.010000228881836,11.229999542236328,10.869999885559082,11.079999923706055,10.466580390930176,236000,NXPI,NXP Semiconductors,Information Technology
2010-09-01,11.079999923706055,11.949999809265137,10.760000228881836,11.729999542236328,11.080595970153809,412800,NXPI,NXP Semiconductors,Information Technology
2010-09-02,11.079999923706055,11.90999984741211,11.079999923706055,11.869999885559082,11.212841987609863,98500,NXPI,NXP Semiconductors,Information Technology
2010-09-03,11.899999618530273,12.319999694824219,11.579999923706055,11.890000343322754,11.23173999786377,231400,NXPI,NXP Semiconductors,Information Technology
2010-09-07,12.0,12.359999656677246,11.779999732971191,12.029999732971191,11.363985061645508,468400,NXPI,NXP Semiconductors,Information Technology
2010-09-08,11.489999771118164,12.180000305175781,11.420000076293945,12.15999984741211,11.486788749694824,1483700,NXPI,NXP Semiconductors,Information Technology
2010-09-09,12.210000038146973,12.630000114440918,11.510000228881836,11.899999618530273,11.241182327270508,235600,NXPI,NXP Semiconductors,Information Technology
2010-09-10,11.979999542236328,12.130000114440918,11.8100004196167,11.979999542236328,11.316754341125488,362900,NXPI,NXP Semiconductors,Information Technology
2010-09-13,12.09000015258789,12.239999771118164,11.84000015258789,11.9399995803833,11.278968811035156,303900,NXPI,NXP Semiconductors,Information Technology
2010-09-14,11.850000381469727,12.25,11.850000381469727,12.239999771118164,11.562359809875488,250600,NXPI,NXP Semiconductors,Information Technology
2010-09-15,12.520000457763672,12.920000076293945,12.350000381469727,12.470000267028809,11.77962875366211,561100,NXPI,NXP Semiconductors,Information Technology
2010-09-16,12.460000038146973,12.640000343322754,12.010000228881836,12.020000457763672,11.354540824890137,323300,NXPI,NXP Semiconductors,Information Technology
