Date,Open,High,Low,Close,Adj Close,Volume,ticker_symbol,security,sector
2007-01-03,29.7450008392334,30.079999923706055,29.69499969482422,30.024999618530273,19.39226531982422,1623000,EMN,Eastman Chemical Company,Materials
2007-01-04,29.975000381469727,30.0049991607666,29.729999542236328,29.8799991607666,19.298614501953125,1335400,EMN,Eastman Chemical Company,Materials
2007-01-05,29.854999542236328,29.854999542236328,29.68000030517578,29.770000457763672,19.227577209472656,1475600,EMN,Eastman Chemical Company,Materials
2007-01-08,29.770000457763672,29.875,29.530000686645508,29.829999923706055,19.266321182250977,1449000,EMN,Eastman Chemical Company,Materials
2007-01-09,29.899999618530273,29.915000915527344,29.709999084472656,29.834999084472656,19.269546508789062,1101800,EMN,Eastman Chemical Company,Materials
2007-01-10,29.770000457763672,29.969999313354492,29.635000228881836,29.94499969482422,19.34059715270996,2180000,EMN,Eastman Chemical Company,Materials
2007-01-11,29.94499969482422,30.510000228881836,29.8799991607666,30.450000762939453,19.6667537689209,2011800,EMN,Eastman Chemical Company,Materials
2007-01-12,30.385000228881836,30.829999923706055,30.375,30.774999618530273,19.876663208007812,2060200,EMN,Eastman Chemical Company,Materials
2007-01-16,30.709999084472656,31.014999389648438,30.540000915527344,30.875,19.941251754760742,1160000,EMN,Eastman Chemical Company,Materials
2007-01-17,30.799999237060547,31.165000915527344,30.774999618530273,31.045000076293945,20.051048278808594,1379800,EMN,Eastman Chemical Company,Materials
2007-01-18,31.0,31.225000381469727,30.915000915527344,31.010000228881836,20.0284481048584,1814200,EMN,Eastman Chemical Company,Materials
2007-01-19,30.979999542236328,31.350000381469727,30.96500015258789,31.31999969482422,20.22866439819336,1337600,EMN,Eastman Chemical Company,Materials
2007-01-22,31.03499984741211,31.364999771118164,31.03499984741211,31.21500015258789,20.16085433959961,1947400,EMN,Eastman Chemical Company,Materials
2007-01-23,31.125,31.575000762939453,31.125,31.405000686645508,20.283573150634766,1601400,EMN,Eastman Chemical Company,Materials
2007-01-24,31.450000762939453,31.610000610351562,31.260000228881836,31.385000228881836,20.270654678344727,1613200,EMN,Eastman Chemical Company,Materials
2007-01-25,31.329999923706055,31.485000610351562,30.729999542236328,30.96500015258789,19.9993839263916,2751000,EMN,Eastman Chemical Company,Materials
2007-01-26,29.0,29.75,28.875,29.625,19.1339111328125,3992800,EMN,Eastman Chemical Company,Materials
2007-01-29,29.575000762939453,29.579999923706055,28.920000076293945,29.135000228881836,18.81743621826172,2643600,EMN,Eastman Chemical Company,Materials
2007-01-30,29.145000457763672,29.219999313354492,28.770000457763672,28.989999771118164,18.723785400390625,1721200,EMN,Eastman Chemical Company,Materials
2007-01-31,29.049999237060547,29.395000457763672,28.959999084472656,29.280000686645508,18.911088943481445,1135000,EMN,Eastman Chemical Company,Materials
2007-02-01,29.31999969482422,29.764999389648438,29.170000076293945,29.704999923706055,19.185579299926758,1358200,EMN,Eastman Chemical Company,Materials
2007-02-02,29.604999542236328,29.604999542236328,29.290000915527344,29.424999237060547,19.00473976135254,1026400,EMN,Eastman Chemical Company,Materials
2007-02-05,29.350000381469727,29.424999237060547,28.799999237060547,29.229999542236328,18.878799438476562,1207200,EMN,Eastman Chemical Company,Materials
2007-02-06,29.28499984741211,29.545000076293945,29.270000457763672,29.360000610351562,18.962757110595703,1443400,EMN,Eastman Chemical Company,Materials
2007-02-07,29.334999084472656,29.540000915527344,29.28499984741211,29.354999542236328,18.95952606201172,1615200,EMN,Eastman Chemical Company,Materials
